clip_id,text_label,text_confidence,acoustic_label,acoustic_confidence,final_label,confidence,flagged_for_review,acoustic_features
clip_0101,Calm,0.7191,Calm,0.65,Calm,0.6915,False,"{""mean_pitch"": 103.39, ""pitch_range"": 104.93, ""pitch_std"": 20.95, ""mean_energy"": 0.08771, ""energy_std"": 0.04755, ""mean_zcr"": 0.1676, ""duration"": 20.0}"
clip_0102,Calm,0.8923,Calm,0.65,Calm,0.7954,False,"{""mean_pitch"": 103.79, ""pitch_range"": 79.1, ""pitch_std"": 18.77, ""mean_energy"": 0.08858, ""energy_std"": 0.04582, ""mean_zcr"": 0.1623, ""duration"": 20.0}"
clip_0103,Calm,0.9242,Calm,0.65,Calm,0.8145,False,"{""mean_pitch"": 121.03, ""pitch_range"": 149.19, ""pitch_std"": 40.44, ""mean_energy"": 0.08569, ""energy_std"": 0.05121, ""mean_zcr"": 0.1656, ""duration"": 20.0}"
clip_0104,Calm,0.842,High Stress,0.7,Calm,0.5052,True,"{""mean_pitch"": 121.51, ""pitch_range"": 191.72, ""pitch_std"": 41.34, ""mean_energy"": 0.07873, ""energy_std"": 0.05697, ""mean_zcr"": 0.1566, ""duration"": 20.0}"
clip_0105,Calm,0.8955,High Stress,0.7,Calm,0.5373,True,"{""mean_pitch"": 129.75, ""pitch_range"": 207.48, ""pitch_std"": 46.38, ""mean_energy"": 0.08721, ""energy_std"": 0.04869, ""mean_zcr"": 0.1549, ""duration"": 20.0}"
clip_0106,Calm,0.7993,Calm,0.65,Calm,0.7396,False,"{""mean_pitch"": 122.18, ""pitch_range"": 147.86, ""pitch_std"": 34.3, ""mean_energy"": 0.08685, ""energy_std"": 0.04927, ""mean_zcr"": 0.1473, ""duration"": 20.0}"
clip_0107,Calm,0.9436,Calm,0.65,Calm,0.8261,False,"{""mean_pitch"": 104.94, ""pitch_range"": 87.86, ""pitch_std"": 21.61, ""mean_energy"": 0.08992, ""energy_std"": 0.04347, ""mean_zcr"": 0.1564, ""duration"": 20.0}"
clip_0108,Calm,0.7868,Calm,0.65,Calm,0.7321,False,"{""mean_pitch"": 110.84, ""pitch_range"": 134.01, ""pitch_std"": 31.35, ""mean_energy"": 0.08602, ""energy_std"": 0.04658, ""mean_zcr"": 0.1529, ""duration"": 20.0}"
clip_0109,Calm,0.9211,Calm,0.65,Calm,0.8126,False,"{""mean_pitch"": 99.17, ""pitch_range"": 85.98, ""pitch_std"": 18.08, ""mean_energy"": 0.08943, ""energy_std"": 0.04445, ""mean_zcr"": 0.15, ""duration"": 20.0}"
clip_0110,High Stress,0.487,Calm,0.65,High Stress,0.2922,True,"{""mean_pitch"": 99.66, ""pitch_range"": 81.29, ""pitch_std"": 18.37, ""mean_energy"": 0.08523, ""energy_std"": 0.04955, ""mean_zcr"": 0.159, ""duration"": 20.0}"
clip_0111,Calm,0.4614,Calm,0.65,Calm,0.5368,True,"{""mean_pitch"": 108.65, ""pitch_range"": 136.33, ""pitch_std"": 32.96, ""mean_energy"": 0.0889, ""energy_std"": 0.04551, ""mean_zcr"": 0.1468, ""duration"": 20.0}"
clip_0112,Calm,0.6211,High Stress,0.7,Calm,0.3726,True,"{""mean_pitch"": 145.06, ""pitch_range"": 162.84, ""pitch_std"": 50.85, ""mean_energy"": 0.08319, ""energy_std"": 0.0552, ""mean_zcr"": 0.1444, ""duration"": 20.0}"
clip_0113,Calm,0.7288,Calm,0.65,Calm,0.6973,False,"{""mean_pitch"": 133.03, ""pitch_range"": 149.04, ""pitch_std"": 45.09, ""mean_energy"": 0.07979, ""energy_std"": 0.05053, ""mean_zcr"": 0.1462, ""duration"": 20.0}"
clip_0114,Calm,0.8673,High Stress,0.7,Calm,0.5204,True,"{""mean_pitch"": 114.31, ""pitch_range"": 197.73, ""pitch_std"": 36.46, ""mean_energy"": 0.08811, ""energy_std"": 0.04698, ""mean_zcr"": 0.1455, ""duration"": 20.0}"
clip_0115,Calm,0.8595,High Stress,0.7,Calm,0.5157,True,"{""mean_pitch"": 111.17, ""pitch_range"": 205.03, ""pitch_std"": 33.87, ""mean_energy"": 0.08646, ""energy_std"": 0.04995, ""mean_zcr"": 0.1527, ""duration"": 20.0}"
clip_0116,Urgent,0.5117,High Stress,0.7,Urgent,0.307,True,"{""mean_pitch"": 124.22, ""pitch_range"": 159.74, ""pitch_std"": 33.92, ""mean_energy"": 0.08968, ""energy_std"": 0.04398, ""mean_zcr"": 0.1343, ""duration"": 20.0}"
clip_0117,Calm,0.882,Calm,0.65,Calm,0.7892,False,"{""mean_pitch"": 103.56, ""pitch_range"": 100.76, ""pitch_std"": 22.47, ""mean_energy"": 0.08975, ""energy_std"": 0.04382, ""mean_zcr"": 0.1646, ""duration"": 20.0}"
clip_0118,Calm,0.8108,Calm,0.65,Calm,0.7465,False,"{""mean_pitch"": 94.94, ""pitch_range"": 101.32, ""pitch_std"": 18.94, ""mean_energy"": 0.08862, ""energy_std"": 0.04605, ""mean_zcr"": 0.1523, ""duration"": 20.0}"
clip_0119,Calm,0.687,Calm,0.65,Calm,0.6722,False,"{""mean_pitch"": 94.91, ""pitch_range"": 130.59, ""pitch_std"": 23.44, ""mean_energy"": 0.0883, ""energy_std"": 0.04661, ""mean_zcr"": 0.1457, ""duration"": 20.0}"
clip_0120,Calm,0.8229,Calm,0.65,Calm,0.7537,False,"{""mean_pitch"": 102.88, ""pitch_range"": 86.28, ""pitch_std"": 17.91, ""mean_energy"": 0.07484, ""energy_std"": 0.04823, ""mean_zcr"": 0.1458, ""duration"": 20.0}"
clip_0121,Calm,0.5294,High Stress,0.7,Calm,0.3177,True,"{""mean_pitch"": 114.39, ""pitch_range"": 213.85, ""pitch_std"": 44.31, ""mean_energy"": 0.08743, ""energy_std"": 0.04836, ""mean_zcr"": 0.165, ""duration"": 20.0}"
clip_0122,Calm,0.784,Calm,0.65,Calm,0.7304,False,"{""mean_pitch"": 113.62, ""pitch_range"": 145.32, ""pitch_std"": 33.36, ""mean_energy"": 0.06294, ""energy_std"": 0.04774, ""mean_zcr"": 0.1489, ""duration"": 17.312}"
clip_0123,Calm,0.5633,Calm,0.65,Calm,0.598,True,"{""mean_pitch"": 132.06, ""pitch_range"": 117.72, ""pitch_std"": 30.35, ""mean_energy"": 0.05839, ""energy_std"": 0.05844, ""mean_zcr"": 0.1429, ""duration"": 13.664}"
clip_0124,Calm,0.8757,High Stress,0.7,Calm,0.5254,True,"{""mean_pitch"": 140.73, ""pitch_range"": 460.88, ""pitch_std"": 116.63, ""mean_energy"": 0.07846, ""energy_std"": 0.05534, ""mean_zcr"": 0.1969, ""duration"": 19.872}"
clip_0125,Calm,0.9258,Calm,0.65,Calm,0.8155,False,"{""mean_pitch"": 117.8, ""pitch_range"": 130.21, ""pitch_std"": 31.11, ""mean_energy"": 0.05306, ""energy_std"": 0.06119, ""mean_zcr"": 0.0912, ""duration"": 8.928}"
clip_0126,Calm,0.6788,Calm,0.65,Calm,0.6673,False,"{""mean_pitch"": 130.74, ""pitch_range"": 115.37, ""pitch_std"": 28.58, ""mean_energy"": 0.0795, ""energy_std"": 0.06029, ""mean_zcr"": 0.1075, ""duration"": 7.168}"
clip_0127,Calm,0.714,Calm,0.65,Calm,0.6884,False,"{""mean_pitch"": 127.9, ""pitch_range"": 129.45, ""pitch_std"": 28.68, ""mean_energy"": 0.07501, ""energy_std"": 0.06502, ""mean_zcr"": 0.1241, ""duration"": 2.208}"
clip_0128,Calm,0.9306,Calm,0.65,Calm,0.8183,False,"{""mean_pitch"": 132.15, ""pitch_range"": 51.98, ""pitch_std"": 11.86, ""mean_energy"": 0.08259, ""energy_std"": 0.05542, ""mean_zcr"": 0.114, ""duration"": 3.04}"
clip_0129,Calm,0.4998,Calm,0.65,Calm,0.5599,True,"{""mean_pitch"": 124.33, ""pitch_range"": 57.33, ""pitch_std"": 11.06, ""mean_energy"": 0.0765, ""energy_std"": 0.06366, ""mean_zcr"": 0.1401, ""duration"": 3.328}"
clip_0130,Calm,0.9252,Calm,0.65,Calm,0.8151,False,"{""mean_pitch"": 121.71, ""pitch_range"": 95.64, ""pitch_std"": 26.09, ""mean_energy"": 0.0713, ""energy_std"": 0.0698, ""mean_zcr"": 0.1025, ""duration"": 7.296}"
clip_0131,Calm,0.8164,Calm,0.65,Calm,0.7498,False,"{""mean_pitch"": 117.04, ""pitch_range"": 141.14, ""pitch_std"": 34.99, ""mean_energy"": 0.05214, ""energy_std"": 0.06775, ""mean_zcr"": 0.134, ""duration"": 5.344}"
clip_0132,Calm,0.9639,Calm,0.65,Calm,0.8383,False,"{""mean_pitch"": 133.21, ""pitch_range"": 60.34, ""pitch_std"": 17.92, ""mean_energy"": 0.07779, ""energy_std"": 0.06229, ""mean_zcr"": 0.1163, ""duration"": 4.736}"
clip_0133,Calm,0.8832,Calm,0.65,Calm,0.7899,False,"{""mean_pitch"": 123.71, ""pitch_range"": 84.86, ""pitch_std"": 18.31, ""mean_energy"": 0.0318, ""energy_std"": 0.03796, ""mean_zcr"": 0.1397, ""duration"": 20.0}"
clip_0134,Calm,0.5541,High Stress,0.7,Calm,0.3325,True,"{""mean_pitch"": 120.62, ""pitch_range"": 163.86, ""pitch_std"": 24.47, ""mean_energy"": 0.07248, ""energy_std"": 0.05268, ""mean_zcr"": 0.1592, ""duration"": 20.0}"
clip_0135,Calm,0.9071,High Stress,0.7,Calm,0.5443,True,"{""mean_pitch"": 154.23, ""pitch_range"": 1966.87, ""pitch_std"": 257.87, ""mean_energy"": 0.06541, ""energy_std"": 0.04491, ""mean_zcr"": 0.145, ""duration"": 20.0}"
clip_0136,Calm,0.8549,Calm,0.65,Calm,0.7729,False,"{""mean_pitch"": 96.5, ""pitch_range"": 89.93, ""pitch_std"": 17.99, ""mean_energy"": 0.08013, ""energy_std"": 0.05226, ""mean_zcr"": 0.1717, ""duration"": 20.0}"
clip_0137,Calm,0.9533,High Stress,0.7,Calm,0.572,True,"{""mean_pitch"": 129.33, ""pitch_range"": 150.81, ""pitch_std"": 47.5, ""mean_energy"": 0.08084, ""energy_std"": 0.05761, ""mean_zcr"": 0.1622, ""duration"": 20.0}"
clip_0138,Calm,0.9204,Calm,0.65,Calm,0.8123,False,"{""mean_pitch"": 127.22, ""pitch_range"": 127.68, ""pitch_std"": 34.07, ""mean_energy"": 0.07027, ""energy_std"": 0.05442, ""mean_zcr"": 0.1592, ""duration"": 20.0}"
clip_0139,Calm,0.9211,High Stress,0.7,Calm,0.5526,True,"{""mean_pitch"": 105.4, ""pitch_range"": 150.4, ""pitch_std"": 27.39, ""mean_energy"": 0.08819, ""energy_std"": 0.04697, ""mean_zcr"": 0.1761, ""duration"": 20.0}"
clip_0140,Calm,0.9428,Calm,0.65,Calm,0.8257,False,"{""mean_pitch"": 101.2, ""pitch_range"": 81.43, ""pitch_std"": 14.96, ""mean_energy"": 0.08861, ""energy_std"": 0.04616, ""mean_zcr"": 0.1763, ""duration"": 20.0}"
clip_0141,Calm,0.9456,Calm,0.65,Calm,0.8274,False,"{""mean_pitch"": 113.75, ""pitch_range"": 124.13, ""pitch_std"": 26.49, ""mean_energy"": 0.08559, ""energy_std"": 0.05151, ""mean_zcr"": 0.1725, ""duration"": 20.0}"
clip_0142,Calm,0.9252,Calm,0.65,Calm,0.8151,False,"{""mean_pitch"": 103.77, ""pitch_range"": 121.72, ""pitch_std"": 20.95, ""mean_energy"": 0.08515, ""energy_std"": 0.05218, ""mean_zcr"": 0.1902, ""duration"": 20.0}"
clip_0143,Calm,0.7617,Calm,0.65,Calm,0.717,False,"{""mean_pitch"": 106.1, ""pitch_range"": 95.64, ""pitch_std"": 21.73, ""mean_energy"": 0.08562, ""energy_std"": 0.0511, ""mean_zcr"": 0.1755, ""duration"": 20.0}"
clip_0144,Calm,0.7843,Calm,0.65,Calm,0.7306,False,"{""mean_pitch"": 100.1, ""pitch_range"": 79.74, ""pitch_std"": 16.15, ""mean_energy"": 0.08443, ""energy_std"": 0.05329, ""mean_zcr"": 0.1784, ""duration"": 20.0}"
clip_0145,Calm,0.9085,High Stress,0.7,Calm,0.5451,True,"{""mean_pitch"": 100.1, ""pitch_range"": 189.81, ""pitch_std"": 21.38, ""mean_energy"": 0.08835, ""energy_std"": 0.04649, ""mean_zcr"": 0.1692, ""duration"": 20.0}"
clip_0146,Calm,0.9374,Calm,0.65,Calm,0.8225,False,"{""mean_pitch"": 110.26, ""pitch_range"": 120.89, ""pitch_std"": 24.18, ""mean_energy"": 0.08487, ""energy_std"": 0.05264, ""mean_zcr"": 0.1711, ""duration"": 20.0}"
clip_0147,Calm,0.9153,Calm,0.65,Calm,0.8092,False,"{""mean_pitch"": 104.33, ""pitch_range"": 146.92, ""pitch_std"": 22.03, ""mean_energy"": 0.08582, ""energy_std"": 0.05096, ""mean_zcr"": 0.1731, ""duration"": 20.0}"
clip_0148,Calm,0.8012,Calm,0.65,Calm,0.7407,False,"{""mean_pitch"": 99.41, ""pitch_range"": 108.74, ""pitch_std"": 18.5, ""mean_energy"": 0.08915, ""energy_std"": 0.04508, ""mean_zcr"": 0.1695, ""duration"": 20.0}"
clip_0149,Calm,0.685,Calm,0.65,Calm,0.671,False,"{""mean_pitch"": 98.83, ""pitch_range"": 125.01, ""pitch_std"": 30.19, ""mean_energy"": 0.08867, ""energy_std"": 0.04593, ""mean_zcr"": 0.1484, ""duration"": 20.0}"
clip_0150,Calm,0.7499,Calm,0.65,Calm,0.7099,False,"{""mean_pitch"": 108.51, ""pitch_range"": 143.23, ""pitch_std"": 32.28, ""mean_energy"": 0.08882, ""energy_std"": 0.04578, ""mean_zcr"": 0.1652, ""duration"": 20.0}"
clip_0151,Calm,0.8347,Calm,0.65,Calm,0.7608,False,"{""mean_pitch"": 95.76, ""pitch_range"": 129.83, ""pitch_std"": 23.96, ""mean_energy"": 0.0906, ""energy_std"": 0.04199, ""mean_zcr"": 0.165, ""duration"": 20.0}"
clip_0152,Calm,0.624,Calm,0.65,Calm,0.6344,False,"{""mean_pitch"": 97.02, ""pitch_range"": 79.81, ""pitch_std"": 19.18, ""mean_energy"": 0.08724, ""energy_std"": 0.04864, ""mean_zcr"": 0.1595, ""duration"": 20.0}"
clip_0153,Calm,0.8684,Calm,0.65,Calm,0.7811,False,"{""mean_pitch"": 116.69, ""pitch_range"": 142.69, ""pitch_std"": 33.87, ""mean_energy"": 0.08672, ""energy_std"": 0.04942, ""mean_zcr"": 0.1584, ""duration"": 20.0}"
clip_0154,Calm,0.9354,Calm,0.65,Calm,0.8212,False,"{""mean_pitch"": 110.15, ""pitch_range"": 139.86, ""pitch_std"": 29.01, ""mean_energy"": 0.08558, ""energy_std"": 0.05131, ""mean_zcr"": 0.1649, ""duration"": 20.0}"
clip_0155,Calm,0.8236,High Stress,0.7,Calm,0.4941,True,"{""mean_pitch"": 120.43, ""pitch_range"": 154.59, ""pitch_std"": 38.97, ""mean_energy"": 0.07809, ""energy_std"": 0.05358, ""mean_zcr"": 0.1658, ""duration"": 20.0}"
clip_0156,Calm,0.8565,Calm,0.65,Calm,0.7739,False,"{""mean_pitch"": 96.02, ""pitch_range"": 93.79, ""pitch_std"": 18.82, ""mean_energy"": 0.0853, ""energy_std"": 0.05204, ""mean_zcr"": 0.1661, ""duration"": 20.0}"
clip_0157,Calm,0.9255,High Stress,0.7,Calm,0.5553,True,"{""mean_pitch"": 106.84, ""pitch_range"": 289.93, ""pitch_std"": 41.01, ""mean_energy"": 0.08357, ""energy_std"": 0.05475, ""mean_zcr"": 0.1597, ""duration"": 20.0}"
clip_0158,Frustrated,0.6584,High Stress,0.7,Frustrated,0.395,True,"{""mean_pitch"": 109.72, ""pitch_range"": 189.1, ""pitch_std"": 32.19, ""mean_energy"": 0.07166, ""energy_std"": 0.04757, ""mean_zcr"": 0.1594, ""duration"": 20.0}"
clip_0159,High Stress,0.3285,High Stress,0.7,High Stress,0.4771,True,"{""mean_pitch"": 122.66, ""pitch_range"": 369.16, ""pitch_std"": 68.71, ""mean_energy"": 0.08081, ""energy_std"": 0.05866, ""mean_zcr"": 0.1563, ""duration"": 20.0}"
clip_0160,Calm,0.9215,Calm,0.65,Calm,0.8129,False,"{""mean_pitch"": 105.77, ""pitch_range"": 113.18, ""pitch_std"": 23.34, ""mean_energy"": 0.08539, ""energy_std"": 0.05178, ""mean_zcr"": 0.1618, ""duration"": 20.0}"
clip_0161,Calm,0.7754,High Stress,0.7,Calm,0.4652,True,"{""mean_pitch"": 114.25, ""pitch_range"": 204.3, ""pitch_std"": 50.5, ""mean_energy"": 0.08556, ""energy_std"": 0.05153, ""mean_zcr"": 0.1597, ""duration"": 20.0}"
clip_0162,Calm,0.9036,High Stress,0.7,Calm,0.5422,True,"{""mean_pitch"": 103.71, ""pitch_range"": 151.89, ""pitch_std"": 24.39, ""mean_energy"": 0.08627, ""energy_std"": 0.05028, ""mean_zcr"": 0.1695, ""duration"": 20.0}"
clip_0163,Frustrated,0.4392,High Stress,0.7,High Stress,0.28,True,"{""mean_pitch"": 103.59, ""pitch_range"": 159.74, ""pitch_std"": 25.0, ""mean_energy"": 0.0852, ""energy_std"": 0.05205, ""mean_zcr"": 0.1743, ""duration"": 20.0}"
clip_0164,Calm,0.3902,High Stress,0.7,High Stress,0.28,True,"{""mean_pitch"": 114.05, ""pitch_range"": 150.81, ""pitch_std"": 33.48, ""mean_energy"": 0.08718, ""energy_std"": 0.04858, ""mean_zcr"": 0.1693, ""duration"": 20.0}"
clip_0165,Calm,0.9145,Calm,0.65,Calm,0.8087,False,"{""mean_pitch"": 103.01, ""pitch_range"": 94.72, ""pitch_std"": 17.78, ""mean_energy"": 0.08721, ""energy_std"": 0.04846, ""mean_zcr"": 0.1618, ""duration"": 20.0}"
clip_0166,Calm,0.838,Calm,0.65,Calm,0.7628,False,"{""mean_pitch"": 102.7, ""pitch_range"": 126.85, ""pitch_std"": 21.66, ""mean_energy"": 0.08229, ""energy_std"": 0.05645, ""mean_zcr"": 0.1805, ""duration"": 20.0}"
clip_0167,Calm,0.6787,High Stress,0.7,Calm,0.4072,True,"{""mean_pitch"": 112.85, ""pitch_range"": 189.86, ""pitch_std"": 36.36, ""mean_energy"": 0.08405, ""energy_std"": 0.05377, ""mean_zcr"": 0.1674, ""duration"": 20.0}"
clip_0168,Calm,0.9428,Calm,0.65,Calm,0.8257,False,"{""mean_pitch"": 113.51, ""pitch_range"": 123.24, ""pitch_std"": 28.27, ""mean_energy"": 0.08538, ""energy_std"": 0.05172, ""mean_zcr"": 0.1704, ""duration"": 20.0}"
clip_0169,Calm,0.8118,High Stress,0.7,Calm,0.4871,True,"{""mean_pitch"": 107.02, ""pitch_range"": 195.04, ""pitch_std"": 30.15, ""mean_energy"": 0.08799, ""energy_std"": 0.04714, ""mean_zcr"": 0.1744, ""duration"": 20.0}"
clip_0170,Calm,0.6659,Calm,0.65,Calm,0.6596,False,"{""mean_pitch"": 108.6, ""pitch_range"": 124.92, ""pitch_std"": 27.66, ""mean_energy"": 0.08692, ""energy_std"": 0.04917, ""mean_zcr"": 0.1711, ""duration"": 20.0}"
clip_0171,Calm,0.858,High Stress,0.7,Calm,0.5148,True,"{""mean_pitch"": 112.61, ""pitch_range"": 151.64, ""pitch_std"": 36.64, ""mean_energy"": 0.0904, ""energy_std"": 0.04255, ""mean_zcr"": 0.1677, ""duration"": 20.0}"
clip_0172,Calm,0.9506,Calm,0.65,Calm,0.8303,False,"{""mean_pitch"": 106.76, ""pitch_range"": 147.1, ""pitch_std"": 25.44, ""mean_energy"": 0.06981, ""energy_std"": 0.04557, ""mean_zcr"": 0.1687, ""duration"": 20.0}"
clip_0173,Calm,0.8024,Calm,0.65,Calm,0.7414,False,"{""mean_pitch"": 107.54, ""pitch_range"": 139.19, ""pitch_std"": 29.77, ""mean_energy"": 0.07907, ""energy_std"": 0.04594, ""mean_zcr"": 0.1826, ""duration"": 20.0}"
clip_0174,Calm,0.4392,High Stress,0.7,High Stress,0.28,True,"{""mean_pitch"": 117.5, ""pitch_range"": 150.4, ""pitch_std"": 39.43, ""mean_energy"": 0.08524, ""energy_std"": 0.05187, ""mean_zcr"": 0.1552, ""duration"": 20.0}"
clip_0175,High Stress,0.5041,Calm,0.65,High Stress,0.3025,True,"{""mean_pitch"": 104.92, ""pitch_range"": 110.36, ""pitch_std"": 22.68, ""mean_energy"": 0.0866, ""energy_std"": 0.04797, ""mean_zcr"": 0.1779, ""duration"": 20.0}"
clip_0176,Calm,0.745,Calm,0.65,Calm,0.707,False,"{""mean_pitch"": 110.77, ""pitch_range"": 130.13, ""pitch_std"": 29.0, ""mean_energy"": 0.08712, ""energy_std"": 0.04892, ""mean_zcr"": 0.151, ""duration"": 20.0}"
clip_0177,Calm,0.7773,Calm,0.65,Calm,0.7264,False,"{""mean_pitch"": 98.64, ""pitch_range"": 78.89, ""pitch_std"": 15.86, ""mean_energy"": 0.08277, ""energy_std"": 0.05597, ""mean_zcr"": 0.1804, ""duration"": 20.0}"
clip_0178,Calm,0.7529,High Stress,0.7,Calm,0.4518,True,"{""mean_pitch"": 115.12, ""pitch_range"": 155.19, ""pitch_std"": 40.12, ""mean_energy"": 0.08548, ""energy_std"": 0.05154, ""mean_zcr"": 0.1562, ""duration"": 20.0}"
clip_0179,Calm,0.9188,Calm,0.65,Calm,0.8113,False,"{""mean_pitch"": 102.51, ""pitch_range"": 122.53, ""pitch_std"": 27.41, ""mean_energy"": 0.07914, ""energy_std"": 0.06058, ""mean_zcr"": 0.1691, ""duration"": 20.0}"
clip_0180,Calm,0.9672,Calm,0.65,Calm,0.8403,False,"{""mean_pitch"": 95.95, ""pitch_range"": 95.64, ""pitch_std"": 18.06, ""mean_energy"": 0.08357, ""energy_std"": 0.05469, ""mean_zcr"": 0.1619, ""duration"": 20.0}"
clip_0181,Frustrated,0.372,Calm,0.65,Calm,0.26,True,"{""mean_pitch"": 107.95, ""pitch_range"": 118.95, ""pitch_std"": 28.25, ""mean_energy"": 0.08205, ""energy_std"": 0.05685, ""mean_zcr"": 0.1671, ""duration"": 20.0}"
clip_0182,Calm,0.8666,High Stress,0.7,Calm,0.5199,True,"{""mean_pitch"": 123.06, ""pitch_range"": 190.71, ""pitch_std"": 40.9, ""mean_energy"": 0.08296, ""energy_std"": 0.05552, ""mean_zcr"": 0.1742, ""duration"": 20.0}"
clip_0183,Calm,0.8298,Calm,0.65,Calm,0.7579,False,"{""mean_pitch"": 99.55, ""pitch_range"": 138.3, ""pitch_std"": 24.32, ""mean_energy"": 0.08415, ""energy_std"": 0.05364, ""mean_zcr"": 0.165, ""duration"": 20.0}"
clip_0184,Calm,0.5482,Calm,0.65,Calm,0.5889,True,"{""mean_pitch"": 100.14, ""pitch_range"": 110.03, ""pitch_std"": 21.02, ""mean_energy"": 0.06746, ""energy_std"": 0.04983, ""mean_zcr"": 0.1599, ""duration"": 20.0}"
clip_0185,Calm,0.8495,High Stress,0.7,Calm,0.5097,True,"{""mean_pitch"": 113.94, ""pitch_range"": 194.33, ""pitch_std"": 42.2, ""mean_energy"": 0.08336, ""energy_std"": 0.0549, ""mean_zcr"": 0.16, ""duration"": 20.0}"
clip_0186,Calm,0.9413,High Stress,0.7,Calm,0.5648,True,"{""mean_pitch"": 130.15, ""pitch_range"": 172.81, ""pitch_std"": 40.31, ""mean_energy"": 0.08574, ""energy_std"": 0.05131, ""mean_zcr"": 0.1632, ""duration"": 20.0}"
clip_0187,Calm,0.5676,Calm,0.65,Calm,0.6006,False,"{""mean_pitch"": 123.73, ""pitch_range"": 148.18, ""pitch_std"": 37.14, ""mean_energy"": 0.08643, ""energy_std"": 0.05012, ""mean_zcr"": 0.1533, ""duration"": 20.0}"
clip_0188,Calm,0.8715,Calm,0.65,Calm,0.7829,False,"{""mean_pitch"": 100.25, ""pitch_range"": 105.29, ""pitch_std"": 24.61, ""mean_energy"": 0.07267, ""energy_std"": 0.04459, ""mean_zcr"": 0.1644, ""duration"": 20.0}"
clip_0189,Calm,0.8065,Calm,0.65,Calm,0.7439,False,"{""mean_pitch"": 97.44, ""pitch_range"": 121.74, ""pitch_std"": 19.13, ""mean_energy"": 0.08206, ""energy_std"": 0.05686, ""mean_zcr"": 0.1665, ""duration"": 20.0}"
clip_0190,Calm,0.6797,Calm,0.65,Calm,0.6678,False,"{""mean_pitch"": 105.06, ""pitch_range"": 92.95, ""pitch_std"": 21.52, ""mean_energy"": 0.08849, ""energy_std"": 0.04628, ""mean_zcr"": 0.1564, ""duration"": 20.0}"
clip_0191,Calm,0.885,Calm,0.65,Calm,0.791,False,"{""mean_pitch"": 102.78, ""pitch_range"": 125.74, ""pitch_std"": 21.16, ""mean_energy"": 0.07589, ""energy_std"": 0.04997, ""mean_zcr"": 0.1651, ""duration"": 20.0}"
clip_0192,Calm,0.9002,Calm,0.65,Calm,0.8001,False,"{""mean_pitch"": 99.51, ""pitch_range"": 87.99, ""pitch_std"": 19.8, ""mean_energy"": 0.08702, ""energy_std"": 0.04901, ""mean_zcr"": 0.1628, ""duration"": 20.0}"
clip_0193,Calm,0.8704,High Stress,0.7,Calm,0.5222,True,"{""mean_pitch"": 158.89, ""pitch_range"": 636.72, ""pitch_std"": 152.62, ""mean_energy"": 0.08631, ""energy_std"": 0.05032, ""mean_zcr"": 0.1627, ""duration"": 20.0}"
clip_0194,Calm,0.7434,Calm,0.65,Calm,0.7061,False,"{""mean_pitch"": 103.04, ""pitch_range"": 120.98, ""pitch_std"": 26.16, ""mean_energy"": 0.07186, ""energy_std"": 0.05377, ""mean_zcr"": 0.16, ""duration"": 20.0}"
clip_0195,Calm,0.7823,Calm,0.65,Calm,0.7294,False,"{""mean_pitch"": 100.68, ""pitch_range"": 92.65, ""pitch_std"": 20.54, ""mean_energy"": 0.07959, ""energy_std"": 0.05469, ""mean_zcr"": 0.1671, ""duration"": 20.0}"
clip_0196,Calm,0.8824,Calm,0.65,Calm,0.7895,False,"{""mean_pitch"": 110.67, ""pitch_range"": 128.7, ""pitch_std"": 32.47, ""mean_energy"": 0.0872, ""energy_std"": 0.04865, ""mean_zcr"": 0.1711, ""duration"": 20.0}"
clip_0197,Calm,0.8652,Calm,0.65,Calm,0.7791,False,"{""mean_pitch"": 106.31, ""pitch_range"": 98.46, ""pitch_std"": 22.74, ""mean_energy"": 0.08613, ""energy_std"": 0.05052, ""mean_zcr"": 0.1612, ""duration"": 20.0}"
clip_0198,Calm,0.8952,Calm,0.65,Calm,0.7971,False,"{""mean_pitch"": 110.38, ""pitch_range"": 133.81, ""pitch_std"": 30.13, ""mean_energy"": 0.08109, ""energy_std"": 0.05826, ""mean_zcr"": 0.1616, ""duration"": 20.0}"
clip_0199,Calm,0.9518,High Stress,0.7,Calm,0.5711,True,"{""mean_pitch"": 102.59, ""pitch_range"": 150.15, ""pitch_std"": 27.62, ""mean_energy"": 0.08268, ""energy_std"": 0.05594, ""mean_zcr"": 0.1579, ""duration"": 20.0}"
clip_0200,Calm,0.8572,Calm,0.65,Calm,0.7743,False,"{""mean_pitch"": 98.0, ""pitch_range"": 109.21, ""pitch_std"": 18.47, ""mean_energy"": 0.08377, ""energy_std"": 0.05432, ""mean_zcr"": 0.1592, ""duration"": 20.0}"
clip_0201,Calm,0.8887,Calm,0.65,Calm,0.7932,False,"{""mean_pitch"": 107.2, ""pitch_range"": 138.39, ""pitch_std"": 26.4, ""mean_energy"": 0.08507, ""energy_std"": 0.0524, ""mean_zcr"": 0.1538, ""duration"": 20.0}"
clip_0202,Calm,0.4679,High Stress,0.7,Calm,0.2808,True,"{""mean_pitch"": 106.8, ""pitch_range"": 157.68, ""pitch_std"": 31.55, ""mean_energy"": 0.08686, ""energy_std"": 0.0493, ""mean_zcr"": 0.1546, ""duration"": 20.0}"
