clip_id,raw_text,clean_text,tokens,lemmas,stopword_counts,word_count,negation_count,question_count,avg_word_length,is_empty
clip_0199,8.7s I need to go all high-management but you have to go sure you manage this with the brake and this with the brake of course and one has to brake a bit earlier and less with the brake,8.7s i need to go all high-management but you have to go sure you manage this with the brake and this with the brake of course and one has to brake a bit earlier and less with the brake,"[""8.7s"", ""i"", ""need"", ""to"", ""go"", ""all"", ""high-management"", ""but"", ""you"", ""have"", ""to"", ""go"", ""sure"", ""you"", ""manage"", ""this"", ""with"", ""the"", ""brake"", ""and"", ""this"", ""with"", ""the"", ""brake"", ""of"", ""course"", ""and"", ""one"", ""has"", ""to"", ""brake"", ""a"", ""bit"", ""earlier"", ""and"", ""less"", ""with"", ""the"", ""brake""]","[""8.7s"", ""i"", ""need"", ""to"", ""go"", ""all"", ""high-management"", ""but"", ""you"", ""have"", ""to"", ""go"", ""sure"", ""you"", ""manage"", ""this"", ""with"", ""the"", ""brake"", ""and"", ""this"", ""with"", ""the"", ""brake"", ""of"", ""course"", ""and"", ""one"", ""have"", ""to"", ""brake"", ""a"", ""bite"", ""earlier"", ""and"", ""less"", ""with"", ""the"", ""brake""]","{""this"": 2, ""you"": 2, ""and"": 3, ""has"": 1, ""to"": 3, ""have"": 1, ""i"": 1, ""a"": 1, ""the"": 3, ""all"": 1, ""with"": 3, ""but"": 1, ""of"": 1}",37,0,0,3.459,False
clip_0200,"The wind has increased a couple of times in the engine. Your head wind has 7.8. Start but then slow head, turn 12. Just then slow. Then slow to head, to head. You're racing for the topo.","the wind has increased a couple of times in the engine. your head wind has 7.8. start but then slow head, turn 12. just then slow. then slow to head, to head. you're racing for the topo.","[""the"", ""wind"", ""has"", ""increased"", ""a"", ""couple"", ""of"", ""times"", ""in"", ""the"", ""engine"", ""."", ""your"", ""head"", ""wind"", ""has"", ""7.8."", ""start"", ""but"", ""then"", ""slow"", ""head"", "","", ""turn"", ""12."", ""just"", ""then"", ""slow"", ""."", ""then"", ""slow"", ""to"", ""head"", "","", ""to"", ""head"", ""."", ""you"", ""'re"", ""racing"", ""for"", ""the"", ""topo"", "".""]","[""the"", ""wind"", ""have"", ""increase"", ""a"", ""couple"", ""of"", ""time"", ""in"", ""the"", ""engine"", ""."", ""your"", ""head"", ""wind"", ""have"", ""7.8."", ""start"", ""but"", ""then"", ""slow"", ""head"", "","", ""turn"", ""12."", ""just"", ""then"", ""slow"", ""."", ""then"", ""slow"", ""to"", ""head"", "","", ""to"", ""head"", ""."", ""you"", ""'re"", ""race"", ""for"", ""the"", ""topo"", "".""]","{""just"": 1, ""then"": 3, ""you"": 1, ""for"": 1, ""has"": 2, ""to"": 2, ""a"": 1, ""your"": 1, ""the"": 3, ""in"": 1, ""but"": 1, ""of"": 1}",35,0,0,3.829,False
clip_0201,"You're using the drone for your quick break as it curves, highly as you can now, to make your feet fast. As it curves, good for the braking, okay? Highly as you can now, to the end, level to go. Okay, pull a bit of the left side. Pull a bit of the left side.","you're using the drone for your quick break as it curves, highly as you can now, to make your feet fast. as it curves, good for the braking, okay? highly as you can now, to the end, level to go. okay, pull a bit of the left side. pull a bit of the left side.","[""you"", ""'re"", ""using"", ""the"", ""drone"", ""for"", ""your"", ""quick"", ""break"", ""as"", ""it"", ""curves"", "","", ""highly"", ""as"", ""you"", ""can"", ""now"", "","", ""to"", ""make"", ""your"", ""feet"", ""fast"", ""."", ""as"", ""it"", ""curves"", "","", ""good"", ""for"", ""the"", ""braking"", "","", ""okay"", ""?"", ""highly"", ""as"", ""you"", ""can"", ""now"", "","", ""to"", ""the"", ""end"", "","", ""level"", ""to"", ""go"", ""."", ""okay"", "","", ""pull"", ""a"", ""bit"", ""of"", ""the"", ""left"", ""side"", ""."", ""pull"", ""a"", ""bit"", ""of"", ""the"", ""left"", ""side"", "".""]","[""you"", ""'re"", ""use"", ""the"", ""drone"", ""for"", ""your"", ""quick"", ""break"", ""as"", ""it"", ""curve"", "","", ""highly"", ""as"", ""you"", ""can"", ""now"", "","", ""to"", ""make"", ""your"", ""feet"", ""fast"", ""."", ""as"", ""it"", ""curve"", "","", ""good"", ""for"", ""the"", ""brake"", "","", ""okay"", ""?"", ""highly"", ""as"", ""you"", ""can"", ""now"", "","", ""to"", ""the"", ""end"", "","", ""level"", ""to"", ""go"", ""."", ""okay"", "","", ""pull"", ""a"", ""bite"", ""of"", ""the"", ""leave"", ""side"", ""."", ""pull"", ""a"", ""bite"", ""of"", ""the"", ""leave"", ""side"", "".""]","{""as"": 4, ""you"": 3, ""now"": 2, ""for"": 2, ""to"": 3, ""it"": 2, ""can"": 2, ""a"": 2, ""your"": 2, ""the"": 5, ""of"": 2}",55,0,1,3.436,False
clip_0202,"And one is OBI Management turn one was good, PEC management turn one was good OQ714, that's the big one Turn 14 No worries And go, 3D IE 371","and one is obi management turn one was good, pec management turn one was good oq714, that's the big one turn 14 no worries and go, 3d ie 371","[""and"", ""one"", ""is"", ""obi"", ""management"", ""turn"", ""one"", ""was"", ""good"", "","", ""pec"", ""management"", ""turn"", ""one"", ""was"", ""good"", ""oq714"", "","", ""that"", ""'s"", ""the"", ""big"", ""one"", ""turn"", ""14"", ""no"", ""worries"", ""and"", ""go"", "","", ""3d"", ""ie"", ""371""]","[""and"", ""one"", ""be"", ""obi"", ""management"", ""turn"", ""one"", ""be"", ""good"", "","", ""pec"", ""management"", ""turn"", ""one"", ""be"", ""good"", ""oq714"", "","", ""that"", ""'s"", ""the"", ""big"", ""one"", ""turn"", ""14"", ""no"", ""worry"", ""and"", ""go"", "","", ""3d"", ""ie"", ""371""]","{""and"": 2, ""is"": 1, ""was"": 2, ""the"": 1, ""no"": 1, ""that"": 1}",25,1,0,3.8,False
clip_0203,"Oh, he's not greening. Okay, okay. You don't keep doing your lap, it takes you better than before. I was in question, I fell out of total contact behind, I think one second quicker than you. We think maybe I should rest him. If we lose time with him, we maybe are in trouble.","oh, he's not greening. okay, okay. you don't keep doing your lap, it takes you better than before. i was in question, i fell out of total contact behind, i think one second quicker than you. we think maybe i should rest him. if we lose time with him, we maybe are in trouble.","[""oh"", "","", ""he"", ""'s"", ""not"", ""greening"", ""."", ""okay"", "","", ""okay"", ""."", ""you"", ""do"", ""n't"", ""keep"", ""doing"", ""your"", ""lap"", "","", ""it"", ""takes"", ""you"", ""better"", ""than"", ""before"", ""."", ""i"", ""was"", ""in"", ""question"", "","", ""i"", ""fell"", ""out"", ""of"", ""total"", ""contact"", ""behind"", "","", ""i"", ""think"", ""one"", ""second"", ""quicker"", ""than"", ""you"", ""."", ""we"", ""think"", ""maybe"", ""i"", ""should"", ""rest"", ""him"", ""."", ""if"", ""we"", ""lose"", ""time"", ""with"", ""him"", "","", ""we"", ""maybe"", ""are"", ""in"", ""trouble"", "".""]","[""oh"", "","", ""he"", ""'s"", ""not"", ""green"", ""."", ""okay"", "","", ""okay"", ""."", ""you"", ""do"", ""n't"", ""keep"", ""do"", ""your"", ""lap"", "","", ""it"", ""take"", ""you"", ""better"", ""than"", ""before"", ""."", ""i"", ""be"", ""in"", ""question"", "","", ""i"", ""fell"", ""out"", ""of"", ""total"", ""contact"", ""behind"", "","", ""i"", ""think"", ""one"", ""second"", ""quicker"", ""than"", ""you"", ""."", ""we"", ""think"", ""maybe"", ""i"", ""should"", ""rest"", ""him"", ""."", ""if"", ""we"", ""lose"", ""time"", ""with"", ""him"", "","", ""we"", ""maybe"", ""be"", ""in"", ""trouble"", "".""]","{""if"": 1, ""you"": 3, ""doing"": 1, ""he"": 1, ""i"": 4, ""it"": 1, ""than"": 2, ""your"": 1, ""not"": 1, ""was"": 1, ""him"": 2, ""we"": 3, ""in"": 2, ""out"": 1, ""should"": 1, ""with"": 1, ""do"": 1, ""are"": 1, ""of"": 1, ""before"": 1}",54,1,0,3.796,False
clip_0204,"We missed with the compact, but if we don't need to start with product though, we have the test to stay ahead of the compact. Okay, give it to me then. I will get. This is earlier.","we missed with the compact, but if we don't need to start with product though, we have the test to stay ahead of the compact. okay, give it to me then. i will get. this is earlier.","[""we"", ""missed"", ""with"", ""the"", ""compact"", "","", ""but"", ""if"", ""we"", ""do"", ""n't"", ""need"", ""to"", ""start"", ""with"", ""product"", ""though"", "","", ""we"", ""have"", ""the"", ""test"", ""to"", ""stay"", ""ahead"", ""of"", ""the"", ""compact"", ""."", ""okay"", "","", ""give"", ""it"", ""to"", ""me"", ""then"", ""."", ""i"", ""will"", ""get"", ""."", ""this"", ""is"", ""earlier"", "".""]","[""we"", ""miss"", ""with"", ""the"", ""compact"", "","", ""but"", ""if"", ""we"", ""do"", ""n't"", ""need"", ""to"", ""start"", ""with"", ""product"", ""though"", "","", ""we"", ""have"", ""the"", ""test"", ""to"", ""stay"", ""ahead"", ""of"", ""the"", ""compact"", ""."", ""okay"", "","", ""give"", ""it"", ""to"", ""me"", ""then"", ""."", ""i"", ""will"", ""get"", ""."", ""this"", ""be"", ""earlier"", "".""]","{""then"": 1, ""this"": 1, ""if"": 1, ""me"": 1, ""to"": 3, ""have"": 1, ""is"": 1, ""i"": 1, ""it"": 1, ""will"": 1, ""we"": 3, ""the"": 3, ""with"": 2, ""but"": 1, ""do"": 1, ""of"": 1}",37,0,0,3.622,False
clip_0205,"Use more your wrist Connect the one from the right and we have 1.5 meter Alright, behind Okay, check vibrations on the streets The set is too brief Connect the two that's going to be a blue flag on the left side of the list Blue flag on the right side No!","use more your wrist connect the one from the right and we have 1.5 meter alright, behind okay, check vibrations on the streets the set is too brief connect the two that's going to be a blue flag on the left side of the list blue flag on the right side no!","[""use"", ""more"", ""your"", ""wrist"", ""connect"", ""the"", ""one"", ""from"", ""the"", ""right"", ""and"", ""we"", ""have"", ""1.5"", ""meter"", ""alright"", "","", ""behind"", ""okay"", "","", ""check"", ""vibrations"", ""on"", ""the"", ""streets"", ""the"", ""set"", ""is"", ""too"", ""brief"", ""connect"", ""the"", ""two"", ""that"", ""'s"", ""going"", ""to"", ""be"", ""a"", ""blue"", ""flag"", ""on"", ""the"", ""left"", ""side"", ""of"", ""the"", ""list"", ""blue"", ""flag"", ""on"", ""the"", ""right"", ""side"", ""no"", ""!""]","[""use"", ""more"", ""your"", ""wrist"", ""connect"", ""the"", ""one"", ""from"", ""the"", ""right"", ""and"", ""we"", ""have"", ""1.5"", ""meter"", ""alright"", "","", ""behind"", ""okay"", "","", ""check"", ""vibrations"", ""on"", ""the"", ""streets"", ""the"", ""set"", ""be"", ""too"", ""brief"", ""connect"", ""the"", ""two"", ""that"", ""'s"", ""go"", ""to"", ""be"", ""a"", ""blue"", ""flag"", ""on"", ""the"", ""leave"", ""side"", ""of"", ""the"", ""list"", ""blue"", ""flag"", ""on"", ""the"", ""right"", ""side"", ""no"", ""!""]","{""too"": 1, ""more"": 1, ""and"": 1, ""to"": 1, ""have"": 1, ""is"": 1, ""a"": 1, ""on"": 3, ""your"": 1, ""we"": 1, ""the"": 8, ""be"": 1, ""no"": 1, ""that"": 1, ""from"": 1, ""of"": 1}",51,1,0,3.843,False
clip_0206,"We're turning 2.5 Okay, 6 to go 6 to go We're turning 2.1 We're turning 35 We're turning 1.30 Yeah, so it's a good practice, okay? We're turning 0.8 We're turning 11, go back is good","we're turning 2.5 okay, 6 to go 6 to go we're turning 2.1 we're turning 35 we're turning 1.30 yeah, so it's a good practice, okay? we're turning 0.8 we're turning 11, go back is good","[""we"", ""'re"", ""turning"", ""2.5"", ""okay"", "","", ""6"", ""to"", ""go"", ""6"", ""to"", ""go"", ""we"", ""'re"", ""turning"", ""2.1"", ""we"", ""'re"", ""turning"", ""35"", ""we"", ""'re"", ""turning"", ""1.30"", ""yeah"", "","", ""so"", ""it"", ""'s"", ""a"", ""good"", ""practice"", "","", ""okay"", ""?"", ""we"", ""'re"", ""turning"", ""0.8"", ""we"", ""'re"", ""turning"", ""11"", "","", ""go"", ""back"", ""is"", ""good""]","[""we"", ""'re"", ""turn"", ""2.5"", ""okay"", "","", ""6"", ""to"", ""go"", ""6"", ""to"", ""go"", ""we"", ""'re"", ""turn"", ""2.1"", ""we"", ""'re"", ""turn"", ""35"", ""we"", ""'re"", ""turn"", ""1.30"", ""yeah"", "","", ""so"", ""it"", ""'s"", ""a"", ""good"", ""practice"", "","", ""okay"", ""?"", ""we"", ""'re"", ""turn"", ""0.8"", ""we"", ""'re"", ""turn"", ""11"", "","", ""go"", ""back"", ""be"", ""good""]","{""to"": 2, ""is"": 1, ""it"": 1, ""a"": 1, ""we"": 6, ""so"": 1}",28,0,1,3.679,False
clip_0207,"I will turn the level for the 2.1 behind the train only. We can try to stay over-tech for the train only. I will help us, we will be back to go. We have to cross the lap. Best way to get back to go is to use 5 seconds push.","i will turn the level for the 2.1 behind the train only. we can try to stay over-tech for the train only. i will help us, we will be back to go. we have to cross the lap. best way to get back to go is to use 5 seconds push.","[""i"", ""will"", ""turn"", ""the"", ""level"", ""for"", ""the"", ""2.1"", ""behind"", ""the"", ""train"", ""only"", ""."", ""we"", ""can"", ""try"", ""to"", ""stay"", ""over-tech"", ""for"", ""the"", ""train"", ""only"", ""."", ""i"", ""will"", ""help"", ""us"", "","", ""we"", ""will"", ""be"", ""back"", ""to"", ""go"", ""."", ""we"", ""have"", ""to"", ""cross"", ""the"", ""lap"", ""."", ""best"", ""way"", ""to"", ""get"", ""back"", ""to"", ""go"", ""is"", ""to"", ""use"", ""5"", ""seconds"", ""push"", "".""]","[""i"", ""will"", ""turn"", ""the"", ""level"", ""for"", ""the"", ""2.1"", ""behind"", ""the"", ""train"", ""only"", ""."", ""we"", ""can"", ""try"", ""to"", ""stay"", ""over-tech"", ""for"", ""the"", ""train"", ""only"", ""."", ""i"", ""will"", ""help"", ""us"", "","", ""we"", ""will"", ""be"", ""back"", ""to"", ""go"", ""."", ""we"", ""have"", ""to"", ""cross"", ""the"", ""lap"", ""."", ""best"", ""way"", ""to"", ""get"", ""back"", ""to"", ""go"", ""be"", ""to"", ""use"", ""5"", ""second"", ""push"", "".""]","{""only"": 2, ""for"": 2, ""to"": 6, ""have"": 1, ""is"": 1, ""i"": 2, ""can"": 1, ""will"": 3, ""we"": 3, ""the"": 5, ""be"": 1}",48,0,0,3.208,False
clip_0208,"8 bit last call Fast to go, you have a cut-hole, not a port hole The one on the port hole The one on the port hole The one on the port hole 3 We're releasing some hot glue, very often, not a port hole The voice is cold","8 bit last call fast to go, you have a cut-hole, not a port hole the one on the port hole the one on the port hole the one on the port hole 3 we're releasing some hot glue, very often, not a port hole the voice is cold","[""8"", ""bit"", ""last"", ""call"", ""fast"", ""to"", ""go"", "","", ""you"", ""have"", ""a"", ""cut-hole"", "","", ""not"", ""a"", ""port"", ""hole"", ""the"", ""one"", ""on"", ""the"", ""port"", ""hole"", ""the"", ""one"", ""on"", ""the"", ""port"", ""hole"", ""the"", ""one"", ""on"", ""the"", ""port"", ""hole"", ""3"", ""we"", ""'re"", ""releasing"", ""some"", ""hot"", ""glue"", "","", ""very"", ""often"", "","", ""not"", ""a"", ""port"", ""hole"", ""the"", ""voice"", ""is"", ""cold""]","[""8"", ""bite"", ""last"", ""call"", ""fast"", ""to"", ""go"", "","", ""you"", ""have"", ""a"", ""cut-hole"", "","", ""not"", ""a"", ""port"", ""hole"", ""the"", ""one"", ""on"", ""the"", ""port"", ""hole"", ""the"", ""one"", ""on"", ""the"", ""port"", ""hole"", ""the"", ""one"", ""on"", ""the"", ""port"", ""hole"", ""3"", ""we"", ""'re"", ""release"", ""some"", ""hot"", ""glue"", "","", ""very"", ""often"", "","", ""not"", ""a"", ""port"", ""hole"", ""the"", ""voice"", ""be"", ""cold""]","{""you"": 1, ""to"": 1, ""have"": 1, ""is"": 1, ""a"": 3, ""on"": 3, ""not"": 2, ""we"": 1, ""the"": 7, ""very"": 1, ""some"": 1}",46,2,0,3.326,False
clip_0209,"He has pushed an old 1 every lap, he's 1.5 here Oh, Coco, 1.3 1.9 Sweet, Coco, 5 seconds to push an old every lap He's in that corner Yellow head, yellow head, Anthony, 1-1, and win-win","he has pushed an old 1 every lap, he's 1.5 here oh, coco, 1.3 1.9 sweet, coco, 5 seconds to push an old every lap he's in that corner yellow head, yellow head, anthony, 1-1, and win-win","[""he"", ""has"", ""pushed"", ""an"", ""old"", ""1"", ""every"", ""lap"", "","", ""he"", ""'s"", ""1.5"", ""here"", ""oh"", "","", ""coco"", "","", ""1.3"", ""1.9"", ""sweet"", "","", ""coco"", "","", ""5"", ""seconds"", ""to"", ""push"", ""an"", ""old"", ""every"", ""lap"", ""he"", ""'s"", ""in"", ""that"", ""corner"", ""yellow"", ""head"", "","", ""yellow"", ""head"", "","", ""anthony"", "","", ""1-1"", "","", ""and"", ""win-win""]","[""he"", ""have"", ""push"", ""an"", ""old"", ""1"", ""every"", ""lap"", "","", ""he"", ""'s"", ""1.5"", ""here"", ""oh"", "","", ""coco"", "","", ""1.3"", ""1.9"", ""sweet"", "","", ""coco"", "","", ""5"", ""second"", ""to"", ""push"", ""an"", ""old"", ""every"", ""lap"", ""he"", ""'s"", ""in"", ""that"", ""corner"", ""yellow"", ""head"", "","", ""yellow"", ""head"", "","", ""anthony"", "","", ""1-1"", "","", ""and"", ""win-win""]","{""here"": 1, ""and"": 1, ""he"": 3, ""has"": 1, ""to"": 1, ""an"": 2, ""in"": 1, ""that"": 1}",30,0,0,3.833,False
clip_0210,"I'm going to push up Philips Philips, Philips, Philips Philips Philips The result is not The result is 1.3 Philips Let's see, but it could be clever thing to try to get over the technical","i'm going to push up philips philips, philips, philips philips philips the result is not the result is 1.3 philips let's see, but it could be clever thing to try to get over the technical","[""i"", ""'m"", ""going"", ""to"", ""push"", ""up"", ""philips"", ""philips"", "","", ""philips"", "","", ""philips"", ""philips"", ""philips"", ""the"", ""result"", ""is"", ""not"", ""the"", ""result"", ""is"", ""1.3"", ""philips"", ""let"", ""'s"", ""see"", "","", ""but"", ""it"", ""could"", ""be"", ""clever"", ""thing"", ""to"", ""try"", ""to"", ""get"", ""over"", ""the"", ""technical""]","[""i"", ""'m"", ""go"", ""to"", ""push"", ""up"", ""philips"", ""philips"", "","", ""philips"", "","", ""philips"", ""philips"", ""philips"", ""the"", ""result"", ""be"", ""not"", ""the"", ""result"", ""be"", ""1.3"", ""philips"", ""let"", ""'s"", ""see"", "","", ""but"", ""it"", ""could"", ""be"", ""clever"", ""thing"", ""to"", ""try"", ""to"", ""get"", ""over"", ""the"", ""technical""]","{""to"": 3, ""is"": 2, ""i"": 1, ""it"": 1, ""up"": 1, ""not"": 1, ""the"": 3, ""be"": 1, ""over"": 1, ""but"": 1}",34,1,0,4.206,False
clip_0211,"with Russell, no? For Russell, go ahead of Colapito. Let's try to get over there, you'll have two laps. Russell, 1.3, 1.2. Looks like for Russell, 5.7. Just with Colapito, what's up? You have full exit last quarter.","with russell, no? for russell, go ahead of colapito. let's try to get over there, you'll have two laps. russell, 1.3, 1.2. looks like for russell, 5.7. just with colapito, what's up? you have full exit last quarter.","[""with"", ""russell"", "","", ""no"", ""?"", ""for"", ""russell"", "","", ""go"", ""ahead"", ""of"", ""colapito"", ""."", ""let"", ""'s"", ""try"", ""to"", ""get"", ""over"", ""there"", "","", ""you"", ""'ll"", ""have"", ""two"", ""laps"", ""."", ""russell"", "","", ""1.3"", "","", ""1.2."", ""looks"", ""like"", ""for"", ""russell"", "","", ""5.7."", ""just"", ""with"", ""colapito"", "","", ""what"", ""'s"", ""up"", ""?"", ""you"", ""have"", ""full"", ""exit"", ""last"", ""quarter"", "".""]","[""with"", ""russell"", "","", ""no"", ""?"", ""for"", ""russell"", "","", ""go"", ""ahead"", ""of"", ""colapito"", ""."", ""let"", ""'s"", ""try"", ""to"", ""get"", ""over"", ""there"", "","", ""you"", ""'ll"", ""have"", ""two"", ""lap"", ""."", ""russell"", "","", ""1.3"", "","", ""1.2."", ""look"", ""like"", ""for"", ""russell"", "","", ""5.7."", ""just"", ""with"", ""colapito"", "","", ""what"", ""'s"", ""up"", ""?"", ""you"", ""have"", ""full"", ""exit"", ""last"", ""quarter"", "".""]","{""just"": 1, ""what"": 1, ""there"": 1, ""you"": 2, ""for"": 2, ""to"": 1, ""have"": 2, ""up"": 1, ""no"": 1, ""with"": 2, ""over"": 1, ""of"": 1}",35,1,2,4.229,False
