clip_id,text,word_count,language,is_empty,is_very_short
clip_0159,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh oh",224,en,False,False
clip_0160,Copy. Now I'm going to go to F-R-T-N-E-L-E and then I'll slow down 13. I'll just rest in the straight line and then I'll just go across the T-R-T-N-E-L-E. I'll go to F-R-T-N-E-L-E. I'll go to F-R-T-N-E-L-E.,37,en,False,False
clip_0161,I'm not sure what the target is I'm not sure what the target is I'm not sure what the target is I'm not sure what the target is I'm not sure what the target is I'm not sure what the target is I'm not sure what the target is,49,en,False,False
clip_0162,"I'm going to go to the next level. Chop, you can go to the next level. You do not have to go to the one house. I'm going to head of you, to set the tires. I'm going to head you to the other house.",45,en,False,False
clip_0163,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go",334,en,False,False
clip_0164,"I'm going to go slow, I'm going to turn back to the other arm I'm going to go slow, I'm going to turn back I'm going to go flying, turn right I'm going to go up",36,en,False,False
clip_0165,"He's 3, that's 40 on your right. He's not out of attack, he's likely going to get him back. Hello, please. Low zone without attack. I dropped on 70 on you. Low zone without attack.",35,en,False,False
clip_0166,for low-throttle pressure.,3,en,False,False
clip_0167,"and we're going to turn 6 close on field over Tech Road up to far, up to... close on point 9, at our point 6 so group ahead, we collect group 5, we're on the old arm this last after study 8.5",42,en,False,False
clip_0168,"This is the rest of the video, have a view. We are 7-2-0. I have a 5-loss on the signal over the deck mode. 1-1. Well, obviously if I'm in this group it means some status.",36,en,False,False
clip_0169,"Stay to screen. Watch out, at point four, the soldier. At point two, we lost our attack. We still have our attack point.",23,en,False,False
clip_0170,"That's other 150 and also 1206 of height, 36 to go, good. That's other 1202, you lost over there. Yeah, I need to say goodbye to Hajiar, I can't...",29,en,False,False
clip_0171,"Good race, team. That's fine, that's fine. For the end, you have a gap to 4th at 7th, so again... Try to see if you want to go on stages 3 at the backers. Let me know what is our best opportunity for points or... Panagina... Just wanted 35...",49,en,False,False
clip_0172,"To go. To the left. Watch out for that. Eight flight. Hard runner, Lawson, 38.5. The per music is good.",20,en,False,False
clip_0173,"Stay to 3 now. Stay to 2. It's too much for the tyre. Even for Plan B equation? Yep. Okay. Try Plan A. 30, 3, 2, go.",27,en,False,False
clip_0174,"The head of you are 38, B38, 2I38 Also we think we want to go and we need higher than stages 2 Carlos, we need higher than stages 2 Thank you very much",33,en,False,False
clip_0175,"Plan B will not work with those native tires. Either they are a D or a R. It's not the tire to be on today, unfortunately. Okay, we come back to 30. 30.",33,en,False,False
clip_0176,"on used R385 German on pressure R379 with lapage 90 Yeah, I'm recovering the tire on the bazaar a bit Okay, watch out for one 100 We're on lap time target 385, 38...",33,en,False,False
clip_0177,"So where do you get those targets from? I get these means like we wish. So to make plan A work, our laptop target is 38.5. I think that's what you're achieving at the moment. Close to that.",38,en,False,False
clip_0178,"The pilot at the head to feet is at 39.1 The pilot returning to the cap of 4th frequency, good pinner head Do you like top 4? I have no question",31,en,False,False
clip_0179,"Ok, that's what pressure to 4, pressure to 4, to go with the deck coming back, to start it off fast, and then what's it doing? We just want to try stages 4, turn 1, 2, and then stage 3 rest of the line.",44,en,False,False
clip_0180,"Copy that, we'll stay to 4 And we need to watch the P-Recton 1 and 4th, P-Recton 1 and 2 Copy that, and the curves, the bends are good, but P-Rect 1 and 4th are critical Copy",37,en,False,False
clip_0181,"Oh god, it's 17.27 to go, you're going to wait. Okay. And uh, staff, turn off your sound voice, and go to bed. You want any break, Christian? No, good. No. So, if you try to back, you break please, try to back. Yeah, yeah, you're still okay.",48,en,False,False
clip_0182,"Phase 2, going up is just phase that we're lacking. You go left bar behind you, 38.6. So ahead of you, you're going up to 32. You go back, low sound, high pitch. Shall I try much in that lap?",40,en,False,False
clip_0183,"See what we have on the tank and if I agree to tire it just pops. Work as a chance for a point, as a chance for a point. See what you're doing I'm breaking.",35,en,False,False
clip_0184,"I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I think I'm back, I",149,en,False,False
clip_0185,"24 to go, we'll have to do as well We'll be racing, Ocon Watch out for the red one at 14 Ocon went off at 2 and we joined Some good laps, you're doing good laps So, Ocon, I'm coming",40,en,False,False
clip_0186,"You're called LISI, potential damage for Kisla Pito open last time. Keep doing what you do, make sure it works at the level. Potential damage is 3, 2, drive left outside of the racing track. So, course it's to be in front or how else? You can back.",48,en,False,False
clip_0187,"yet to be ahead go back and be ten ahead of you I need to go watch your keep an eye on you turn one, turn one, turn one take your score from left turn once if you still rest on the left potential debris turn left turn four and six what?",52,en,False,False
clip_0188,"Frequent once, port once, it's a port critical Copy, can you tell me why please? Just what you discussed pre-race What you discussed pre-race Portal bird lifetime Every zone, than the curb maintenance",33,en,False,False
clip_0189,"Ok, that's clear. Come back 38.4 38.4 is never ahead of you But wrecked 5 meters earlier 36.9 Now, you can go back to the what you want to go Come back, ask to be ready to go",38,en,False,False
clip_0190,"We are racing in the cockpit camp W728, W729 for wear or top In the Converga the slow stop We are racing in the Colabito cockpit camp Love time, Colabito, turn our car",33,en,False,False
clip_0191,We have to go through the metal. This medium is gonna take 20 to go. We need to do 15 of 70 cars. All that is tires for restart.,29,en,False,False
clip_0192,Whatever better chance for points you think This will be tricky I think we need to take a new software and you video And after To do better job please 1060 and all the correct and once it's a fortune,40,en,False,False
clip_0193,"I can understand highly critical of this big pregnancy, because I'm doing the best I can. Orange button on, orange button on, thank you. When you can, you give me a colapito lab plan.",34,en,False,False
clip_0194,The company expected the light to be too much as it's 8.5 and then to go and start up at 37.0 and we will also be able to let you know what it's like Big break for Bishonkwun 14 and the kerbs and the one that stopped the light at 37.0,51,en,False,False
clip_0195,"So last afterlist for 8 Left for a good performance line The 60 you gonna flip RBI and get big if quick 38 euro That was negative, yeah, but still on the start period",34,en,False,False
clip_0196,"Yeah, that's good news for us because Let me know when I can start pushing a beat even the breaking and everything I'll let you know what one and two to break They're gonna find a place to push Good",40,en,False,False
clip_0197,"You go to stages 3, turn 1, 2, 3, turn 1 And for the pitot, mostly turn 1, 2, and 7, 8 Ok, let's push the truck 4, turn 1, 2, I have to move to stages 3, turn 1, 2, and the car will react Yeah, we have nothing to lose, so let's just go for it",58,en,False,False
clip_0198,"3 turn 1 2 and no management rest of the lap 2 go, collect 2 first, copy that 4 to go, collect 2, 3 to go, 37.4 rest of the lap, collect 2, 3 to go, 37.4 rest of the lap, collect 2, 3 to go, 37.4",47,en,False,False
clip_0199,8.7s I need to go all high-management but you have to go sure you manage this with the brake and this with the brake of course and one has to brake a bit earlier and less with the brake,39,en,False,False
clip_0200,"The wind has increased a couple of times in the engine. Your head wind has 7.8. Start but then slow head, turn 12. Just then slow. Then slow to head, to head. You're racing for the topo.",37,en,False,False
clip_0201,"You're using the drone for your quick break as it curves, highly as you can now, to make your feet fast. As it curves, good for the braking, okay? Highly as you can now, to the end, level to go. Okay, pull a bit of the left side. Pull a bit of the left side.",55,en,False,False
clip_0202,"And one is OBI Management turn one was good, PEC management turn one was good OQ714, that's the big one Turn 14 No worries And go, 3D IE 371",29,en,False,False
